ID,Accession,Year,Plot,Block,Replicate,Repeat,PAR_1800
2021_2002_3,SSA_00217,2021,2002,2,2,3,16.1815
2021_2003_1,SSA_00107,2021,2003,3,2,1,15.8005
2021_2003_2,SSA_00107,2021,2003,3,2,2,17.3222
2021_2003_3,SSA_00107,2021,2003,3,2,3,22.5952
2021_2005_1,SSA_00284,2021,2005,5,2,1,25.2791
2021_2005_2,SSA_00284,2021,2005,5,2,2,19.4223
2021_2005_3,SSA_00284,2021,2005,5,2,3,19.7839
2021_2006_1,SSA_00180,2021,2006,6,2,1,18.0756
2021_2006_2,SSA_00180,2021,2006,6,2,2,7.19612
2021_2006_3,SSA_00180,2021,2006,6,2,3,12.6044
2021_2007_1,SSA_00367,2021,2007,7,2,1,12.2169
2021_2007_2,SSA_00367,2021,2007,7,2,2,16.5587
2021_2007_3,SSA_00367,2021,2007,7,2,3,13.4926
2021_2012_1,SSA_00086,2021,2012,4,2,1,10.059
2021_2012_2,SSA_00086,2021,2012,4,2,2,22.7709
2021_2012_3,SSA_00086,2021,2012,4,2,3,13.1048
2021_2013_1,SSA_00317,2021,2013,5,2,1,19.2878
2021_2013_2,SSA_00317,2021,2013,5,2,2,21.2986
2021_2013_3,SSA_00317,2021,2013,5,2,3,14.7478
2021_2014_1,SSA_00065,2021,2014,6,2,1,21.336
2021_2014_2,SSA_00065,2021,2014,6,2,2,7.45817
2021_2014_3,SSA_00065,2021,2014,6,2,3,20.2879
2021_2015_1,SSA_00301,2021,2015,7,2,1,11.5783
2021_2015_3,SSA_00301,2021,2015,7,2,3,3.2473
2021_2016_2,SSA_00018,2021,2016,8,2,2,30.5862
2021_2016_3,SSA_00018,2021,2016,8,2,3,24.8272
2021_2018_1,SSA_00104,2021,2018,2,2,1,14.5539
2021_2018_2,SSA_00104,2021,2018,2,2,2,25.5597
2021_2018_3,SSA_00104,2021,2018,2,2,3,22.1282
2021_2019_1,SSA_00082,2021,2019,3,2,1,17.9444
2021_2019_2,SSA_00082,2021,2019,3,2,2,7.94183
2021_2019_3,SSA_00082,2021,2019,3,2,3,2.27309
2021_2021_2,SSA_00245,2021,2021,5,2,2,0.769896
2021_2021_3,SSA_00245,2021,2021,5,2,3,6.26541
2021_2023_1,SSA_00035,2021,2023,7,2,1,9.39712
2021_2023_3,SSA_00035,2021,2023,7,2,3,18.0925
2021_2025_1,SSA_00283,2021,2025,1,2,1,22.7765
2021_2025_3,SSA_00283,2021,2025,1,2,3,19.8456
2021_2026_1,SSA_00034,2021,2026,2,2,1,31.3888
2021_2026_2,SSA_00034,2021,2026,2,2,2,32.6654
2021_2029_2,SSA_00223,2021,2029,5,2,2,4.9943
2021_2029_3,SSA_00223,2021,2029,5,2,3,6.6903
2021_2031_1,SSA_00047,2021,2031,7,2,1,15.8313
2021_2031_2,SSA_00047,2021,2031,7,2,2,10.8472
2021_2031_3,SSA_00047,2021,2031,7,2,3,5.30648
2021_2032_1,SSA_00063,2021,2032,8,2,1,36.8308
2021_2032_2,SSA_00063,2021,2032,8,2,2,28.5224
2021_2032_3,SSA_00063,2021,2032,8,2,3,35.7155
2021_2036_1,SSA_00155,2021,2036,4,2,1,11.4227
2021_2036_3,SSA_00155,2021,2036,4,2,3,8.47812
2021_2037_1,SSA_00273,2021,2037,5,2,1,28.2523
2021_2037_2,SSA_00273,2021,2037,5,2,2,4.38612
2021_2037_3,SSA_00273,2021,2037,5,2,3,14.6526
2021_2038_1,SSA_00170,2021,2038,6,2,1,11.6139
2021_2038_2,SSA_00170,2021,2038,6,2,2,2.74497
2021_2038_3,SSA_00170,2021,2038,6,2,3,1.90473
2021_2039_1,SSA_00073,2021,2039,7,2,1,15.4596
2021_2039_2,SSA_00073,2021,2039,7,2,2,20.0531
2021_2039_3,SSA_00073,2021,2039,7,2,3,17.8681
2021_2040_1,SSA_00085,2021,2040,8,2,1,17.1834
2021_2040_2,SSA_00085,2021,2040,8,2,2,19.1894
2021_2040_3,SSA_00085,2021,2040,8,2,3,23.5425
2021_2043_1,SSA_00290,2021,2043,3,2,1,20.2625
2021_2043_2,SSA_00290,2021,2043,3,2,2,18.7125
2021_2043_3,SSA_00290,2021,2043,3,2,3,11.9221
2021_2044_1,SSA_00105,2021,2044,4,2,1,15.8523
2021_2044_2,SSA_00105,2021,2044,4,2,2,8.21951
2021_2050_1,SSA_00313,2021,2050,2,2,1,19.2724
2021_2050_2,SSA_00313,2021,2050,2,2,2,23.5921
2021_2050_3,SSA_00313,2021,2050,2,2,3,20.1395
2021_2051_1,SSA_00078,2021,2051,3,2,1,15.4608
2021_2051_2,SSA_00078,2021,2051,3,2,2,15.8852
2021_2051_3,SSA_00078,2021,2051,3,2,3,17.6657
2021_2052_1,SSA_00010,2021,2052,4,2,1,14.7689
2021_2052_2,SSA_00010,2021,2052,4,2,2,27.0283
2021_2052_3,SSA_00010,2021,2052,4,2,3,15.9857
2021_2054_1,SSA_00179,2021,2054,6,2,1,4.28604
2021_2054_2,SSA_00179,2021,2054,6,2,2,2.15111
2021_2054_3,SSA_00179,2021,2054,6,2,3,20.2356
2021_2058_1,SSA_00144,2021,2058,2,2,1,18.502
2021_2058_2,SSA_00144,2021,2058,2,2,2,17.552
2021_2058_3,SSA_00144,2021,2058,2,2,3,24.5572
2021_2059_1,SSA_00038,2021,2059,3,2,1,14.5461
2021_2059_2,SSA_00038,2021,2059,3,2,2,11.4108
2021_2059_3,SSA_00038,2021,2059,3,2,3,16.777
2021_2060_1,SSA_00149,2021,2060,4,2,1,1.36349
2021_2060_2,SSA_00149,2021,2060,4,2,2,5.3469
2021_2060_3,SSA_00149,2021,2060,4,2,3,8.16993
2021_2063_1,SSA_00004,2021,2063,7,2,1,34.6767
2021_2063_3,SSA_00004,2021,2063,7,2,3,38.5576
2021_2064_1,SSA_00117,2021,2064,8,2,1,13.8185
2021_2064_2,SSA_00117,2021,2064,8,2,2,3.74421
2021_2064_3,SSA_00117,2021,2064,8,2,3,6.7383
2021_2068_1,SSA_00314,2021,2068,4,2,1,10.2985
2021_2068_2,SSA_00314,2021,2068,4,2,2,8.98976
2021_2068_3,SSA_00314,2021,2068,4,2,3,7.58408
2021_2071_1,SSA_00265,2021,2071,7,2,1,15.7309
2021_2071_2,SSA_00265,2021,2071,7,2,2,11.047
2021_2071_3,SSA_00265,2021,2071,7,2,3,8.38404
2021_2072_1,SSA_00184,2021,2072,8,2,1,28.2768
2021_2072_2,SSA_00184,2021,2072,8,2,2,29.2375
2021_2073_1,SSA_00021,2021,2073,1,2,1,15.4236
2021_2073_2,SSA_00021,2021,2073,1,2,2,19.7959
2021_2073_3,SSA_00021,2021,2073,1,2,3,11.5341
2021_2074_1,SSA_00269,2021,2074,2,2,1,23.7676
2021_2074_2,SSA_00269,2021,2074,2,2,2,15.1275
2021_2074_3,SSA_00269,2021,2074,2,2,3,9.19956
2021_2076_1,SSA_00124,2021,2076,4,2,1,0.138791
2021_2076_2,SSA_00124,2021,2076,4,2,2,3.51845
2021_2076_3,SSA_00124,2021,2076,4,2,3,0.587038
2021_2080_1,SSA_00292,2021,2080,8,2,1,10.0684
2021_2080_2,SSA_00292,2021,2080,8,2,2,7.92392
2021_2080_3,SSA_00292,2021,2080,8,2,3,17.3765
2021_2083_1,SSA_00097,2021,2083,3,2,1,19.611
2021_2083_2,SSA_00097,2021,2083,3,2,2,27.1021
2021_2083_3,SSA_00097,2021,2083,3,2,3,16.315
2021_2084_1,SSA_00127,2021,2084,4,2,1,25.3861
2021_2084_2,SSA_00127,2021,2084,4,2,2,22.9524
2021_2085_1,SSA_00233,2021,2085,5,2,1,21.169
2021_2085_2,SSA_00233,2021,2085,5,2,2,24.2194
2021_2086_1,SSA_00258,2021,2086,6,2,1,22.4103
2021_2086_2,SSA_00258,2021,2086,6,2,2,10.2553
2021_2086_3,SSA_00258,2021,2086,6,2,3,19.3961
2021_2089_1,SSA_00277,2021,2089,1,2,1,14.767
2021_2089_2,SSA_00277,2021,2089,1,2,2,4.34051
2021_2089_3,SSA_00277,2021,2089,1,2,3,8.6073
2021_2091_1,SSA_00225,2021,2091,3,2,1,24.9125
2021_2091_2,SSA_00225,2021,2091,3,2,2,16.8625
2021_2091_3,SSA_00225,2021,2091,3,2,3,18.1011
2021_2093_1,SSA_00159,2021,2093,5,2,1,4.68016
2021_2093_2,SSA_00159,2021,2093,5,2,2,3.78029
2021_2093_3,SSA_00159,2021,2093,5,2,3,10.9042
2021_2096_1,SSA_00090,2021,2096,8,2,1,20.7985
2021_2096_2,SSA_00090,2021,2096,8,2,2,17.5326
2021_2096_3,SSA_00090,2021,2096,8,2,3,26.6301
2021_2101_1,SSA_00053,2021,2101,5,2,1,5.49977
2021_2101_2,SSA_00053,2021,2101,5,2,2,13.2155
2021_2101_3,SSA_00053,2021,2101,5,2,3,5.78523
2021_2103_1,SSA_00131,2021,2103,7,2,1,4.65228
2021_2103_2,SSA_00131,2021,2103,7,2,2,7.11227
2021_2105_1,SSA_00200,2021,2105,1,2,1,7.26922
2021_2105_2,SSA_00200,2021,2105,1,2,2,9.92368
2021_2105_3,SSA_00200,2021,2105,1,2,3,13.9276
2021_2106_1,SSA_00242,2021,2106,2,2,1,16.2303
2021_2106_2,SSA_00242,2021,2106,2,2,2,21.5138
2021_2106_3,SSA_00242,2021,2106,2,2,3,6.69668
2021_2107_1,SSA_00263,2021,2107,3,2,1,19.9448
2021_2107_2,SSA_00263,2021,2107,3,2,2,35.1473
2021_2107_3,SSA_00263,2021,2107,3,2,3,17
2021_2111_1,SSA_00166,2021,2111,7,2,1,20.4572
2021_2111_2,SSA_00166,2021,2111,7,2,2,7.85358
2021_2111_3,SSA_00166,2021,2111,7,2,3,15.8887
2021_2114_1,SSA_00054,2021,2114,2,2,1,41.6266
2021_2114_3,SSA_00054,2021,2114,2,2,3,39.9557
2021_2116_1,SSA_00095,2021,2116,4,2,1,10.4774
2021_2116_3,SSA_00095,2021,2116,4,2,3,19.567
2021_2118_1,SSA_00033,2021,2118,6,2,1,21.8995
2021_2118_2,SSA_00033,2021,2118,6,2,2,5.73748
2021_2118_3,SSA_00033,2021,2118,6,2,3,16.3265
2021_2120_1,SSA_00098,2021,2120,8,2,1,24.6242
2021_2120_2,SSA_00098,2021,2120,8,2,2,4.75534
2021_2120_3,SSA_00098,2021,2120,8,2,3,12.0924
2021_2122_1,SSA_00006,2021,2122,2,2,1,4.43871
2021_2122_2,SSA_00006,2021,2122,2,2,2,2.77926
2021_2122_3,SSA_00006,2021,2122,2,2,3,5.52085
2021_2124_1,SSA_00209,2021,2124,4,2,1,4.56473
2021_2124_2,SSA_00209,2021,2124,4,2,2,26.5326
2021_2130_1,SSA_00199,2021,2130,2,2,1,16.977
2021_2130_2,SSA_00199,2021,2130,2,2,2,14.0304
2021_2130_3,SSA_00199,2021,2130,2,2,3,13.6432
2021_2131_2,SSA_00162,2021,2131,3,2,2,22.6854
2021_2131_3,SSA_00162,2021,2131,3,2,3,23.1911
2021_2133_1,SSA_00142,2021,2133,5,2,1,2.32243
2021_2133_2,SSA_00142,2021,2133,5,2,2,3.25739
2021_2133_3,SSA_00142,2021,2133,5,2,3,3.27154
2021_2134_2,SSA_00205,2021,2134,6,2,2,34.3919
2021_2134_3,SSA_00205,2021,2134,6,2,3,19.4999
2021_2136_1,SSA_00305,2021,2136,8,2,1,20.0961
2021_2136_2,SSA_00305,2021,2136,8,2,2,6.94425
2021_2136_3,SSA_00305,2021,2136,8,2,3,19.8724
2021_2137_1,SSA_00133,2021,2137,1,2,1,10.5495
2021_2137_2,SSA_00133,2021,2137,1,2,2,12.3014
2021_2138_1,SSA_00157,2021,2138,2,2,1,8.56073
2021_2138_2,SSA_00157,2021,2138,2,2,2,21.8356
2021_2138_3,SSA_00157,2021,2138,2,2,3,12.7628
2021_2139_1,SSA_00219,2021,2139,3,2,1,11.8668
2021_2139_2,SSA_00219,2021,2139,3,2,2,3.40152
2021_2139_3,SSA_00219,2021,2139,3,2,3,8.69915
2021_2142_2,SSA_00194,2021,2142,6,2,2,28.4117
2021_2142_3,SSA_00194,2021,2142,6,2,3,30.7289
2021_2143_1,SSA_00147,2021,2143,7,2,1,35.478
2021_2143_2,SSA_00147,2021,2143,7,2,2,30.6365
2021_2143_3,SSA_00147,2021,2143,7,2,3,31.142
2021_2144_1,SSA_00174,2021,2144,8,2,1,30.0648
2021_2144_2,SSA_00174,2021,2144,8,2,2,32.5395
2021_2144_3,SSA_00174,2021,2144,8,2,3,21.6949
2021_2147_1,SSA_00248,2021,2147,3,2,1,22.9969
2021_2147_2,SSA_00248,2021,2147,3,2,2,13.2504
2021_2147_3,SSA_00248,2021,2147,3,2,3,9.99605
2021_2150_1,SSA_00020,2021,2150,6,2,1,7.73096
2021_2150_2,SSA_00020,2021,2150,6,2,2,14.7437
2021_2150_3,SSA_00020,2021,2150,6,2,3,15.6775
2021_2152_1,SSA_00112,2021,2152,8,2,1,27.8704
2021_2152_2,SSA_00112,2021,2152,8,2,2,20.1122
2021_2152_3,SSA_00112,2021,2152,8,2,3,17.9791
2021_2154_1,SSA_00218,2021,2154,2,2,1,15.4155
2021_2154_2,SSA_00218,2021,2154,2,2,2,17.7131
2021_2154_3,SSA_00218,2021,2154,2,2,3,20.8707
2021_2157_1,SSA_00106,2021,2157,5,2,1,13.3271
2021_2157_2,SSA_00106,2021,2157,5,2,2,9.62088
2021_2157_3,SSA_00106,2021,2157,5,2,3,8.74344
2021_2158_1,SSA_00059,2021,2158,6,2,1,26.4358
2021_2158_2,SSA_00059,2021,2158,6,2,2,19.3641
2021_2158_3,SSA_00059,2021,2158,6,2,3,20.7143
2021_2160_1,SSA_00015,2021,2160,8,2,1,24.9682
2021_2160_2,SSA_00015,2021,2160,8,2,2,32.9034
2021_2160_3,SSA_00015,2021,2160,8,2,3,16.6784
2021_2161_1,SSA_00001,2021,2161,1,2,1,35.2238
2021_2161_2,SSA_00001,2021,2161,1,2,2,32.0149
2021_2161_3,SSA_00001,2021,2161,1,2,3,14.3032
2021_2164_1,SSA_00056,2021,2164,4,2,1,11.3706
2021_2164_3,SSA_00056,2021,2164,4,2,3,10.5307
2021_2170_1,SSA_00019,2021,2170,2,2,1,20.8087
2021_2170_2,SSA_00019,2021,2170,2,2,2,21.9803
2021_2170_3,SSA_00019,2021,2170,2,2,3,15.2446
2021_2172_1,SSA_00007,2021,2172,4,2,1,11.8256
2021_2172_2,SSA_00007,2021,2172,4,2,2,12.1289
2021_2172_3,SSA_00007,2021,2172,4,2,3,15.9221
2021_2173_1,SSA_00189,2021,2173,5,2,1,24.6822
2021_2173_2,SSA_00189,2021,2173,5,2,2,21.686
2021_2173_3,SSA_00189,2021,2173,5,2,3,27.7829
2021_2176_2,SSA_00022,2021,2176,8,2,2,21.851
2021_2176_3,SSA_00022,2021,2176,8,2,3,17.1083
2021_2177_1,SSA_00075,2021,2177,1,2,1,23.9153
2021_2177_3,SSA_00075,2021,2177,1,2,3,32.7963
2021_2180_1,SSA_00014,2021,2180,4,2,1,14.0688
2021_2180_2,SSA_00014,2021,2180,4,2,2,5.96751
2021_2180_3,SSA_00014,2021,2180,4,2,3,9.41567
2021_2181_1,SSA_00237,2021,2181,5,2,1,22.1902
2021_2181_2,SSA_00237,2021,2181,5,2,2,20.132
2021_2181_3,SSA_00237,2021,2181,5,2,3,16.2154
2021_2183_1,SSA_00092,2021,2183,7,2,1,19.9147
2021_2183_2,SSA_00092,2021,2183,7,2,2,19.3428
2021_2183_3,SSA_00092,2021,2183,7,2,3,11.1011
2021_2184_2,SSA_00100,2021,2184,8,2,2,19.9764
2021_2184_3,SSA_00100,2021,2184,8,2,3,23.8855
2021_2185_1,SSA_00172,2021,2185,1,2,1,26.0695
2021_2185_2,SSA_00172,2021,2185,1,2,2,26.9869
2021_2185_3,SSA_00172,2021,2185,1,2,3,34.3858
2021_2187_1,SSA_00229,2021,2187,3,2,1,20.8502
2021_2187_3,SSA_00229,2021,2187,3,2,3,23.774
2021_2191_1,SSA_00300,2021,2191,7,2,1,17.8448
2021_2191_2,SSA_00300,2021,2191,7,2,2,18.9024
2021_2191_3,SSA_00300,2021,2191,7,2,3,25.9142
2021_2194_1,SSA_00210,2021,2194,2,2,1,23.6725
2021_2194_2,SSA_00210,2021,2194,2,2,2,21.3424
2021_2194_3,SSA_00210,2021,2194,2,2,3,15.0774
2021_2195_1,SSA_00312,2021,2195,3,2,1,28.5665
2021_2195_2,SSA_00312,2021,2195,3,2,2,28.3477
2021_2195_3,SSA_00312,2021,2195,3,2,3,22.8825
2021_2196_1,SSA_00032,2021,2196,4,2,1,20.4962
2021_2196_3,SSA_00032,2021,2196,4,2,3,23.5435
2021_2197_1,SSA_00201,2021,2197,5,2,1,27.225
2021_2197_2,SSA_00201,2021,2197,5,2,2,23.5584
2021_2197_3,SSA_00201,2021,2197,5,2,3,30.6162
2021_2199_1,SSA_00094,2021,2199,7,2,1,23.8583
2021_2199_2,SSA_00094,2021,2199,7,2,2,23.2337
2021_2200_1,SSA_00191,2021,2200,8,2,1,32.2092
2021_2200_2,SSA_00191,2021,2200,8,2,2,21.2651
2021_2200_3,SSA_00191,2021,2200,8,2,3,30.5239
2021_2202_1,SSA_00120,2021,2202,2,2,1,14.3681
2021_2202_2,SSA_00120,2021,2202,2,2,2,19.0434
2021_2202_3,SSA_00120,2021,2202,2,2,3,22.0624
2021_2203_1,SSA_00083,2021,2203,3,2,1,17.2424
2021_2203_2,SSA_00083,2021,2203,3,2,2,7.51004
2021_2203_3,SSA_00083,2021,2203,3,2,3,11.8181
2021_2204_1,SSA_00193,2021,2204,4,2,1,4.47614
2021_2204_2,SSA_00193,2021,2204,4,2,2,9.79954
2021_2204_3,SSA_00193,2021,2204,4,2,3,19.2572
2021_2205_2,SSA_00272,2021,2205,5,2,2,34.0307
2021_2205_3,SSA_00272,2021,2205,5,2,3,24.386
2021_2207_1,SSA_00118,2021,2207,7,2,1,14.1722
2021_2207_3,SSA_00118,2021,2207,7,2,3,12.1588
2021_2210_1,SSA_00202,2021,2210,2,2,1,26.1322
2021_2210_2,SSA_00202,2021,2210,2,2,2,29.4994
2021_2210_3,SSA_00202,2021,2210,2,2,3,32.6492
2021_2211_1,SSA_00296,2021,2211,3,2,1,21.8803
2021_2211_2,SSA_00296,2021,2211,3,2,2,16.6754
2021_2211_3,SSA_00296,2021,2211,3,2,3,21.7154
2021_2214_1,SSA_00012,2021,2214,6,2,1,17.4945
2021_2214_2,SSA_00012,2021,2214,6,2,2,16.2591
2021_2214_3,SSA_00012,2021,2214,6,2,3,2.66706
2021_2215_1,SSA_00064,2021,2215,7,2,1,17.1796
2021_2215_2,SSA_00064,2021,2215,7,2,2,10.1251
2021_2215_3,SSA_00064,2021,2215,7,2,3,22.4385
2021_2218_1,SSA_00291,2021,2218,2,2,1,24.4428
2021_2218_2,SSA_00291,2021,2218,2,2,2,15.2452
2021_2218_3,SSA_00291,2021,2218,2,2,3,20.4998
2021_2219_1,SSA_00081,2021,2219,3,2,1,16.1035
2021_2219_2,SSA_00081,2021,2219,3,2,2,14.6245
2021_2219_3,SSA_00081,2021,2219,3,2,3,11.9502
2021_2221_1,SSA_00154,2021,2221,5,2,1,14.6396
2021_2221_2,SSA_00154,2021,2221,5,2,2,8.20796
2021_2226_1,SSA_00002,2021,2226,2,2,1,17.6037
2021_2226_2,SSA_00002,2021,2226,2,2,2,27.1542
2021_2227_1,SSA_00008,2021,2227,3,2,1,35.8999
2021_2227_2,SSA_00008,2021,2227,3,2,2,27.6201
2021_2227_3,SSA_00008,2021,2227,3,2,3,32.1097
2021_2229_1,SSA_00125,2021,2229,5,2,1,24.9631
2021_2229_2,SSA_00125,2021,2229,5,2,2,17.8518
2021_2229_3,SSA_00125,2021,2229,5,2,3,22.6129
2021_2231_1,SSA_00129,2021,2231,7,2,1,24.6292
2021_2231_2,SSA_00129,2021,2231,7,2,2,27.0006
2021_2231_3,SSA_00129,2021,2231,7,2,3,23.3697
2021_2234_1,SSA_00080,2021,2234,2,2,1,26.3464
2021_2234_2,SSA_00080,2021,2234,2,2,2,24.7227
2021_2234_3,SSA_00080,2021,2234,2,2,3,30.5337
2021_2236_1,SSA_00134,2021,2236,4,2,1,6.36281
2021_2236_2,SSA_00134,2021,2236,4,2,2,6.79801
2021_2236_3,SSA_00134,2021,2236,4,2,3,4.54943
2021_2239_1,SSA_00221,2021,2239,7,2,1,15.0141
2021_2239_2,SSA_00221,2021,2239,7,2,2,16.1202
2021_2239_3,SSA_00221,2021,2239,7,2,3,4.55609
2021_2244_1,SSA_00171,2021,2244,4,2,1,27.7039
2021_2244_3,SSA_00171,2021,2244,4,2,3,20.495
2021_2245_1,SSA_00148,2021,2245,5,2,1,25.9855
2021_2245_2,SSA_00148,2021,2245,5,2,2,14.2892
2021_2246_1,SSA_00151,2021,2246,6,2,1,23.3303
2021_2246_2,SSA_00151,2021,2246,6,2,2,33.505
2021_2246_3,SSA_00151,2021,2246,6,2,3,32.2807
2021_2252_1,SSA_00287,2021,2252,4,2,1,30.9386
2021_2252_2,SSA_00287,2021,2252,4,2,2,9.74684
2021_2252_3,SSA_00287,2021,2252,4,2,3,36.8439
2021_2258_1,SSA_00066,2021,2258,2,2,1,20.6915
2021_2258_2,SSA_00066,2021,2258,2,2,2,10.1255
2021_2258_3,SSA_00066,2021,2258,2,2,3,4.2032
2021_2259_1,SSA_00121,2021,2259,3,2,1,11.573
2021_2259_2,SSA_00121,2021,2259,3,2,2,11.5239
2021_2259_3,SSA_00121,2021,2259,3,2,3,9.54276
2021_2260_1,SSA_00161,2021,2260,4,2,1,22.2372
2021_2260_2,SSA_00161,2021,2260,4,2,2,9.16856
2021_2260_3,SSA_00161,2021,2260,4,2,3,29.6576
2021_2261_1,SSA_00215,2021,2261,5,2,1,8.00435
2021_2261_2,SSA_00215,2021,2261,5,2,2,12.1707
2021_2261_3,SSA_00215,2021,2261,5,2,3,19.9321
2021_2262_1,SSA_00197,2021,2262,6,2,1,2.67658
2021_2262_3,SSA_00197,2021,2262,6,2,3,12.0743
2021_2264_1,SSA_00302,2021,2264,8,2,1,18.9382
2021_2264_2,SSA_00302,2021,2264,8,2,2,7.72442
2021_2264_3,SSA_00302,2021,2264,8,2,3,21.1362
2021_2265_1,SSA_00255,2021,2265,1,2,1,24.0419
2021_2265_3,SSA_00255,2021,2265,1,2,3,25.7143
2021_2266_1,SSA_00267,2021,2266,2,2,1,14.3311
2021_2266_2,SSA_00267,2021,2266,2,2,2,3.3657
2021_2266_3,SSA_00267,2021,2266,2,2,3,7.51128
2021_2271_1,SSA_00259,2021,2271,7,2,1,31.3274
2021_2271_2,SSA_00259,2021,2271,7,2,2,36.2728
2021_2271_3,SSA_00259,2021,2271,7,2,3,27.4854
2021_2276_1,SSA_00297,2021,2276,4,2,1,8.29183
2021_2276_2,SSA_00297,2021,2276,4,2,2,0.09937
2021_2276_3,SSA_00297,2021,2276,4,2,3,17.0852
2021_2277_1,SSA_00089,2021,2277,5,2,1,4.17874
2021_2277_2,SSA_00089,2021,2277,5,2,2,10.8162
2021_2277_3,SSA_00089,2021,2277,5,2,3,2.27851
2021_2279_1,SSA_00318,2021,2279,7,2,1,28.7917
2021_2279_2,SSA_00318,2021,2279,7,2,2,32.014
2021_2279_3,SSA_00318,2021,2279,7,2,3,25.3438
2021_2281_1,SSA_00088,2021,2281,1,2,1,30.3817
2021_2281_2,SSA_00088,2021,2281,1,2,2,31.2986
2021_2281_3,SSA_00088,2021,2281,1,2,3,31.7508
2021_2282_1,SSA_00067,2021,2282,2,2,1,24.6435
2021_2282_3,SSA_00067,2021,2282,2,2,3,31.7979
2021_2283_1,SSA_00108,2021,2283,3,2,1,13.4321
2021_2283_3,SSA_00108,2021,2283,3,2,3,17.8292
2021_2284_1,SSA_00307,2021,2284,4,2,1,2.8789
2021_2284_2,SSA_00307,2021,2284,4,2,2,5.06578
2021_2284_3,SSA_00307,2021,2284,4,2,3,4.57644
2021_2285_1,SSA_00195,2021,2285,5,2,1,20.6945
2021_2285_2,SSA_00195,2021,2285,5,2,2,13.5189
2021_2285_3,SSA_00195,2021,2285,5,2,3,20.5987
2021_2287_1,SSA_00113,2021,2287,7,2,1,8.88315
2021_2287_2,SSA_00113,2021,2287,7,2,2,13.0121
2021_2290_1,SSA_00101,2021,2290,2,2,1,17.7869
2021_2290_2,SSA_00101,2021,2290,2,2,2,8.92278
2021_2292_1,SSA_00110,2021,2292,4,2,1,16.2235
2021_2292_2,SSA_00110,2021,2292,4,2,2,22.2935
2021_2292_3,SSA_00110,2021,2292,4,2,3,23.2452
2021_2293_1,SSA_00316,2021,2293,5,2,1,7.57703
2021_2293_2,SSA_00316,2021,2293,5,2,2,6.92141
2021_2294_2,SSA_00211,2021,2294,6,2,2,19.7545
2021_2294_3,SSA_00211,2021,2294,6,2,3,27.5735
2021_2298_1,SSA_00168,2021,2298,2,2,1,19.47
2021_2298_2,SSA_00168,2021,2298,2,2,2,7.11373
2021_2298_3,SSA_00168,2021,2298,2,2,3,14.1955
2021_2299_2,SSA_00298,2021,2299,3,2,2,24.7001
2021_2299_3,SSA_00298,2021,2299,3,2,3,25.3603
2021_2300_1,SSA_00216,2021,2300,4,2,1,10.9832
2021_2300_3,SSA_00216,2021,2300,4,2,3,9.76932
2021_2305_1,SSA_00048,2021,2305,1,2,1,30.0805
2021_2305_2,SSA_00048,2021,2305,1,2,2,20.0944
2021_2305_3,SSA_00048,2021,2305,1,2,3,25.3382
2021_2308_1,SSA_00228,2021,2308,4,2,1,18.6582
2021_2308_2,SSA_00228,2021,2308,4,2,2,8.29509
2021_2310_1,SSA_00025,2021,2310,6,2,1,38.2017
2021_2310_2,SSA_00025,2021,2310,6,2,2,40.9047
2021_2310_3,SSA_00025,2021,2310,6,2,3,31.0223
2021_2311_1,SSA_00306,2021,2311,7,2,1,29.3541
2021_2311_3,SSA_00306,2021,2311,7,2,3,23.8386
2022_1001_1,SSA_00051,2022,1001,1,1,1,32.8222
2022_1001_3,SSA_00051,2022,1001,1,1,3,23.2676
2022_1002_1,SSA_00161,2022,1002,2,1,1,27.9358
2022_1002_2,SSA_00161,2022,1002,2,1,2,35.0114
2022_1002_3,SSA_00161,2022,1002,2,1,3,42.1502
2022_1003_1,SSA_00087,2022,1003,3,1,1,35.2795
2022_1003_3,SSA_00087,2022,1003,3,1,3,23.8413
2022_1004_1,SSA_00209,2022,1004,4,1,1,23.0385
2022_1004_2,SSA_00209,2022,1004,4,1,2,23.6412
2022_1004_3,SSA_00209,2022,1004,4,1,3,17.9556
2022_1005_1,SSA_00369,2022,1005,5,1,1,2.05404
2022_1005_2,SSA_00369,2022,1005,5,1,2,26.9591
2022_1005_3,SSA_00369,2022,1005,5,1,3,12.7759
2022_1006_1,SSA_00255,2022,1006,6,1,1,33.6394
2022_1006_3,SSA_00255,2022,1006,6,1,3,34.2968
2022_1007_2,SSA_00314,2022,1007,7,1,2,35.6681
2022_1007_3,SSA_00314,2022,1007,7,1,3,15.2419
2022_1008_1,SSA_00053,2022,1008,8,1,1,31.638
2022_1008_2,SSA_00053,2022,1008,8,1,2,31.105
2022_1008_3,SSA_00053,2022,1008,8,1,3,25.873
2022_1009_1,SSA_00107,2022,1009,1,1,1,20.9919
2022_1009_2,SSA_00107,2022,1009,1,1,2,20.9391
2022_1009_3,SSA_00107,2022,1009,1,1,3,30.5117
2022_1010_1,SSA_00075,2022,1010,2,1,1,16.4767
2022_1010_2,SSA_00075,2022,1010,2,1,2,19.491
2022_1010_3,SSA_00075,2022,1010,2,1,3,36.3314
2022_1011_1,SSA_00157,2022,1011,3,1,1,25.5648
2022_1011_2,SSA_00157,2022,1011,3,1,2,31.3875
2022_1011_3,SSA_00157,2022,1011,3,1,3,22.6442
