Plot,Repeat,Machine,Date,Plot_Repeat,PAR,Photo,Ci,Cond,Flag_removal,
2287,3,CAP2,Sep-13,2287_3,1797.806763,36.88295,104.4439197,0.222483315,,
2287,3,CAP2,Sep-13,2287_3,1099.526489,32.17866221,150.8903063,0.231311502,,
2287,3,CAP2,Sep-13,2287_3,501.9069824,21.46032733,234.9647534,0.235131642,,
2287,3,CAP2,Sep-13,2287_3,301.1548462,14.53983629,276.8547368,0.214341577,,
2287,3,CAP2,Sep-13,2287_3,149.1885071,6.182721646,339.7244965,0.194228241,,
2287,3,CAP2,Sep-13,2287_3,51.11300659,-0.367284002,398.06198,0.16887801,,
2287,3,CAP2,Sep-13,2287_3,51.11300659,-0.367284002,398.06198,0.16887801,,
2288,1,CAP7,Aug-22,2288_1,1800.630249,35.81097631,95.23751226,0.207238398,,
2288,1,CAP7,Aug-22,2288_1,1099.24231,30.59794012,136.764739,0.204836831,,
2288,1,CAP7,Aug-22,2288_1,501.6290283,20.06588175,227.7860385,0.206775377,,
2288,1,CAP7,Aug-22,2288_1,301.0153503,12.51443532,281.4877221,0.188729171,,
2288,1,CAP7,Aug-22,2288_1,151.253067,6.487246959,333.8035562,0.178401843,,
2288,1,CAP7,Aug-22,2288_1,46.50416183,0.390062825,391.7371833,0.157432102,,
2288,1,CAP7,Aug-22,2288_1,46.50416183,0.390062825,391.7371833,0.157432102,,
2288,2,CAP8,Aug-22,2288_2,1799.644165,37.41495253,101.0719266,0.223724246,,
2288,2,CAP8,Aug-22,2288_2,1101.996826,32.76434141,144.6183879,0.229877478,,
2288,2,CAP8,Aug-22,2288_2,502.5705566,21.2234426,235.4381377,0.234724013,,
2288,2,CAP8,Aug-22,2288_2,300.5482788,15.17219872,276.5079914,0.224611626,,
2288,2,CAP8,Aug-22,2288_2,147.5281525,5.761520542,346.4652548,0.211638977,,
2288,2,CAP8,Aug-22,2288_2,51.40272903,-0.638895207,399.0503711,0.193138746,,
2288,2,CAP8,Aug-22,2288_2,51.40272903,-0.638895207,399.0503711,0.193138746,,
2288,3,CAP7,Aug-22,2288_3,1799.571289,37.41075937,-58.30489677,0.139305535,,
2288,3,CAP7,Aug-22,2288_3,1099.661499,33.52471805,24.30008134,0.153112743,,
2288,3,CAP7,Aug-22,2288_3,500.5077209,23.51722081,97.78600474,0.132417078,,
2288,3,CAP7,Aug-22,2288_3,301.5311279,15.42638878,218.2351549,0.146328808,,
2288,3,CAP7,Aug-22,2288_3,150.499176,6.600959541,314.3398601,0.136168388,,
2288,3,CAP7,Aug-22,2288_3,45.50854874,0.460072342,388.8155627,0.106085634,,
2288,3,CAP7,Aug-22,2288_3,45.50854874,0.460072342,388.8155627,0.106085634,,
2289,1,CAP6,Sep-09,2289_1,1798.255859,29.50967908,86.48274787,0.164286634,,
2289,1,CAP6,Sep-09,2289_1,1101.653564,25.84402077,124.132528,0.163579645,,
2289,1,CAP6,Sep-09,2289_1,498.2402954,18.90195644,188.5944162,0.156309668,,
2289,1,CAP6,Sep-09,2289_1,297.9004822,13.27079197,234.1752227,0.14015082,,
2289,1,CAP6,Sep-09,2289_1,150.4528351,5.417419063,319.9985091,0.123744266,,
2289,1,CAP6,Sep-09,2289_1,52.25133133,-1.0723376,409.9706075,0.104949883,,
2289,1,CAP6,Sep-09,2289_1,52.25133133,-1.0723376,409.9706075,0.104949883,,
2289,2,CAP8,Sep-09,2289_2,1799.612061,29.23129373,75.99761155,0.156859608,,
2289,2,CAP8,Sep-09,2289_2,1102.412354,26.45746,112.8345284,0.160418727,,
2289,2,CAP8,Sep-09,2289_2,499.852478,18.64757578,196.8806974,0.160956906,,
2289,2,CAP8,Sep-09,2289_2,301.2185669,11.78787301,260.1818365,0.149568572,,
2289,2,CAP8,Sep-09,2289_2,151.1313782,3.609106151,347.9797234,0.134826527,,
2289,2,CAP8,Sep-09,2289_2,49.05114746,-1.503578007,414.942898,0.114668744,,
2289,2,CAP8,Sep-09,2289_2,49.05114746,-1.503578007,414.942898,0.114668744,,
2290,1,CAP3,Aug-18,2290_1,1800.997803,24.59841315,87.83499682,0.135333712,,
2290,1,CAP3,Aug-18,2290_1,1098.592773,21.44617998,130.7289727,0.137108458,,
2290,1,CAP3,Aug-18,2290_1,501.842804,15.17294464,177.1115075,0.116379516,,
2290,1,CAP3,Aug-18,2290_1,299.2499695,8.629115309,235.2931829,0.08947185,,
2290,1,CAP3,Aug-18,2290_1,151.7931519,3.899821005,291.1172621,0.06146183,,
2290,1,CAP3,Aug-18,2290_1,50.66942215,-0.710675438,424.2312275,0.038384152,,
2290,1,CAP3,Aug-18,2290_1,50.66942215,-0.710675438,424.2312275,0.038384152,,
2290,2,CAP2,Aug-18,2290_2,1798.066895,30.06528309,80.95718919,0.164762004,,
2290,2,CAP2,Aug-18,2290_2,1101.120239,27.91032435,124.5625182,0.178092596,,
2290,2,CAP2,Aug-18,2290_2,502.1117554,21.89604182,192.2070793,0.186624481,,
2290,2,CAP2,Aug-18,2290_2,301.3915405,14.25780361,252.9259976,0.173369653,,
2290,2,CAP2,Aug-18,2290_2,148.522049,5.464749162,329.8920849,0.146061087,,
2290,2,CAP2,Aug-18,2290_2,51.93047333,-1.094558617,408.584149,0.114133969,,
2290,2,CAP2,Aug-18,2290_2,51.93047333,-1.094558617,408.584149,0.114133969,,
2290,3,CAP6,Aug-18,2290_3,1799.236206,31.83355175,52.98583463,0.15895652,,
2290,3,CAP6,Aug-18,2290_3,1101.778931,28.79251513,100.4713258,0.167211982,,
2290,3,CAP6,Aug-18,2290_3,502.2168884,20.2106731,189.4445038,0.168247664,,
2290,3,CAP6,Aug-18,2290_3,299.4920654,13.87605841,233.1684656,0.145219031,,
2290,3,CAP6,Aug-18,2290_3,150.5780334,5.94431552,307.2968939,0.113611823,,
2290,3,CAP6,Aug-18,2290_3,48.69045639,-0.876091795,412.1228425,0.081693946,,
2290,3,CAP6,Aug-18,2290_3,48.69045639,-0.876091795,412.1228425,0.081693946,,
2291,1,CAP5,Aug-16,2291_1,1800.608398,48.70267593,60.74639431,0.258394208,,
2291,1,CAP5,Aug-16,2291_1,1099.423218,40.03671307,120.6239924,0.258809414,,
2291,1,CAP5,Aug-16,2291_1,501.3971863,24.03103697,222.9844558,0.247314004,,
2291,1,CAP5,Aug-16,2291_1,298.4465942,15.72311627,268.8229119,0.218750412,,
2291,1,CAP5,Aug-16,2291_1,150.1374207,7.313171316,328.7617083,0.194065384,,
2291,1,CAP5,Aug-16,2291_1,49.20993805,0.772716694,385.9614899,0.179261938,,
2291,1,CAP5,Aug-16,2291_1,49.20993805,0.772716694,385.9614899,0.179261938,,
2291,2,CAP5,Aug-16,2291_2,1799.228516,42.07263768,8.758727219,0.18799572,,
2291,2,CAP5,Aug-16,2291_2,1099.022461,36.53655089,67.14141548,0.192729368,,
2291,2,CAP5,Aug-16,2291_2,498.4722595,22.72264806,176.9036897,0.179669359,,
2291,2,CAP5,Aug-16,2291_2,299.5596313,14.07292724,229.2604047,0.145016838,,
2291,2,CAP5,Aug-16,2291_2,148.9966888,4.942156973,316.3938672,0.107970808,,
2291,2,CAP5,Aug-16,2291_2,51.19556808,-0.929694863,410.6774839,0.083414697,,
2291,2,CAP5,Aug-16,2291_2,51.19556808,-0.929694863,410.6774839,0.083414697,,
2291,3,CAP3,Aug-16,2291_3,1800.382935,26.26492765,130.2630905,0.171208998,,
2291,3,CAP3,Aug-16,2291_3,1100.918579,23.04954453,167.7817434,0.174775583,,
2291,3,CAP3,Aug-16,2291_3,498.9536743,14.14057082,252.0055809,0.170299394,,
2291,3,CAP3,Aug-16,2291_3,300.1552429,9.260710178,288.6232725,0.148558854,,
2291,3,CAP3,Aug-16,2291_3,148.3920898,2.969178164,353.8238854,0.124074776,,
2291,3,CAP3,Aug-16,2291_3,51.05925369,-1.120924081,411.0023306,0.105109698,,
2291,3,CAP3,Aug-16,2291_3,51.05925369,-1.120924081,411.0023306,0.105109698,,
2292,1,CAP8,Sep-22,2292_1,1799.112549,28.81448285,30.11713894,0.133606628,,
2292,1,CAP8,Sep-22,2292_1,1102.4198,26.80354647,68.93559863,0.138919407,,
2292,1,CAP8,Sep-22,2292_1,499.4631042,18.72082462,167.4851828,0.13916263,,
2292,1,CAP8,Sep-22,2292_1,302.4528503,12.02647171,241.8656742,0.132876418,,
2292,1,CAP8,Sep-22,2292_1,148.7897034,4.558817254,329.3932326,0.118779123,,
2292,1,CAP8,Sep-22,2292_1,47.7012291,-1.123738462,411.6546705,0.103131562,,
2292,1,CAP8,Sep-22,2292_1,47.7012291,-1.123738462,411.6546705,0.103131562,,
2292,2,CAP9,Sep-22,2292_2,1802.661377,23.86085864,36.53442527,0.111492929,,
2292,2,CAP9,Sep-22,2292_2,1099.791382,22.65564163,49.28659709,0.10943018,,
2292,2,CAP9,Sep-22,2292_2,500.6099243,18.59175053,87.73371583,0.100506258,,
2292,2,CAP9,Sep-22,2292_2,300.8762817,13.27073667,140.872811,0.086352046,,
2292,2,CAP9,Sep-22,2292_2,148.784729,6.404687904,233.899136,0.065363637,,
2292,2,CAP9,Sep-22,2292_2,49.67752075,-0.139201892,398.9089593,0.04222517,,
2292,2,CAP9,Sep-22,2292_2,49.67752075,-0.139201892,398.9089593,0.04222517,,
2292,3,CAP9,Sep-22,2292_3,1799.556152,20.2226609,55.89964559,0.099602513,,
2292,3,CAP9,Sep-22,2292_3,1098.717285,19.29712917,63.75793739,0.096988347,,
2292,3,CAP9,Sep-22,2292_3,500.6785278,16.19240885,100.4319905,0.091243058,,
2292,3,CAP9,Sep-22,2292_3,299.565918,12.46943294,127.8484641,0.077064881,,
2292,3,CAP9,Sep-22,2292_3,150.4002075,6.630106994,210.6733426,0.059218204,,
2292,3,CAP9,Sep-22,2292_3,50.58779907,0.782973248,359.6971522,0.03846635,,
2292,3,CAP9,Sep-22,2292_3,50.58779907,0.782973248,359.6971522,0.03846635,,
2293,1,CAP8,Sep-23,2293_1,1797.998413,23.31951452,70.20306144,0.121096729,,
2293,1,CAP8,Sep-23,2293_1,1102.624512,21.02729099,103.2549494,0.121217371,,
2293,1,CAP8,Sep-23,2293_1,502.4655457,14.70698159,177.4320624,0.113433578,,
2293,1,CAP8,Sep-23,2293_1,299.5942993,11.23406563,200.4390523,0.096026902,,
2293,1,CAP8,Sep-23,2293_1,150.1602478,5.350872873,278.6595277,0.076208452,,
2293,1,CAP8,Sep-23,2293_1,48.62582397,-0.524152915,408.0643129,0.058681472,,
2293,1,CAP8,Sep-23,2293_1,48.62582397,-0.524152915,408.0643129,0.058681472,,
2293,2,CAP3,Sep-23,2293_2,1799.023071,19.64755058,63.52414076,0.098859065,,
2293,2,CAP3,Sep-23,2293_2,1101.785522,17.82422201,99.64585783,0.10057159,,
2293,2,CAP3,Sep-23,2293_2,499.4909668,14.55714844,143.4552277,0.095853202,,
2293,2,CAP3,Sep-23,2293_2,299.2780151,12.03430166,152.8125424,0.081745189,,
2293,2,CAP3,Sep-23,2293_2,150.4803314,5.717072629,258.5176258,0.068558056,,
2293,2,CAP3,Sep-23,2293_2,48.16716385,0.403704002,381.5879203,0.049753201,,
2293,2,CAP3,Sep-23,2293_2,48.16716385,0.403704002,381.5879203,0.049753201,,
2293,3,CAP2,Sep-23,2293_3,1798.312012,17.86149761,150.8191182,0.123165564,,
2293,3,CAP2,Sep-23,2293_3,1099.994629,17.76532788,110.9810869,0.104152066,,
2293,3,CAP2,Sep-23,2293_3,500.4492188,14.30319801,113.6723145,0.084042763,,
2293,3,CAP2,Sep-23,2293_3,298.2492676,11.18256504,124.2737982,0.067802013,,
2293,3,CAP2,Sep-23,2293_3,152.1605377,5.351795999,231.3767574,0.053692996,,
2293,3,CAP2,Sep-23,2293_3,50.66558838,-1.090681383,441.5120567,0.036079793,,
2293,3,CAP2,Sep-23,2293_3,50.66558838,-1.090681383,441.5120567,0.036079793,,
2294,2,CAP2,Sep-08,2294_2,1800.792236,28.53900067,63.79528137,0.147494371,,
2294,2,CAP2,Sep-08,2294_2,1098.097778,27.35229324,101.956785,0.160267838,,
2294,2,CAP2,Sep-08,2294_2,500.9952393,22.61466708,162.3254126,0.167086233,,
2294,2,CAP2,Sep-08,2294_2,298.1347656,15.83582496,224.1431696,0.159337517,,
2294,2,CAP2,Sep-08,2294_2,150.5840149,6.604721008,315.1915626,0.144752418,,
2294,2,CAP2,Sep-08,2294_2,51.11886597,-0.797280331,403.3228666,0.115486605,,
2294,2,CAP2,Sep-08,2294_2,51.11886597,-0.797280331,403.3228666,0.115486605,,
2294,3,CAP7,Sep-08,2294_3,1801.049316,15.13864251,165.5087177,0.111111476,,
2294,3,CAP7,Sep-08,2294_3,1101.624512,13.67766965,214.5419634,0.127790928,,
2294,3,CAP7,Sep-08,2294_3,497.9615784,10.70745767,275.4250083,0.151875084,,
2294,3,CAP7,Sep-08,2294_3,300.3334351,8.061818724,309.421043,0.15975263,,
2294,3,CAP7,Sep-08,2294_3,149.4109039,3.903099224,355.3088934,0.165731467,,
2294,3,CAP7,Sep-08,2294_3,50.5443573,-0.601613921,402.0363376,0.15972694,,
2294,3,CAP7,Sep-08,2294_3,50.5443573,-0.601613921,402.0363376,0.15972694,,
2295,1,CAP2,Sep-15,2295_1,1800.291138,17.71119792,101.5187465,0.101372261,,
2295,1,CAP2,Sep-15,2295_1,1100.183594,17.81242,129.8300808,0.112642852,,
2295,1,CAP2,Sep-15,2295_1,501.2808838,14.14725815,194.5211816,0.118269194,,
2295,1,CAP2,Sep-15,2295_1,301.927124,9.311394961,253.9221865,0.110290397,,
2295,1,CAP2,Sep-15,2295_1,151.1553192,3.411647699,335.1844214,0.094994853,,
2295,1,CAP2,Sep-15,2295_1,49.72816849,-2.566621047,447.3897498,0.079934352,,
2295,1,CAP2,Sep-15,2295_1,49.72816849,-2.566621047,447.3897498,0.079934352,,
2295,2,CAP3,Sep-15,2295_2,1799.981445,7.838271095,119.0835807,0.046710477,,
2295,2,CAP3,Sep-15,2295_2,1100.967651,7.961791294,122.1551068,0.047688309,,
2295,2,CAP3,Sep-15,2295_2,499.6731567,7.268447596,149.2380081,0.04815139,,
2295,2,CAP3,Sep-15,2295_2,300.0381775,5.731262199,180.1890881,0.043281836,,
2295,2,CAP3,Sep-15,2295_2,151.6362762,3.677731621,253.9527006,0.042255703,,
2295,2,CAP3,Sep-15,2295_2,49.72658157,1.815280924,309.6293356,0.034261056,,
2295,2,CAP3,Sep-15,2295_2,49.72658157,1.815280924,309.6293356,0.034261056,,
2295,3,CAP8,Sep-15,2295_3,1797.748779,16.12026299,123.9099629,0.09985442,,
2295,3,CAP8,Sep-15,2295_3,1102.227295,15.75853173,147.6359469,0.106665024,,
2295,3,CAP8,Sep-15,2295_3,501.9230347,12.97068952,192.7589453,0.10715598,,
2295,3,CAP8,Sep-15,2295_3,298.7666321,9.336053567,231.1074039,0.094601942,,
2295,3,CAP8,Sep-15,2295_3,149.1482391,5.686953788,285.9910045,0.086226145,,
2295,3,CAP8,Sep-15,2295_3,52.24476624,1.727364374,358.6071699,0.078209488,,
2295,3,CAP8,Sep-15,2295_3,52.24476624,1.727364374,358.6071699,0.078209488,,
2296,1,CAP2,Aug-18,2296_1,1802.328369,39.09721259,65.8317147,0.207609211,,
2296,1,CAP2,Aug-18,2296_1,1099.327026,35.215312,113.043323,0.218978621,,
2296,1,CAP2,Aug-18,2296_1,500.2078857,24.62924048,191.4604405,0.212137887,,
2296,1,CAP2,Aug-18,2296_1,299.7991333,14.06311796,264.4793865,0.189026129,,
2296,1,CAP2,Aug-18,2296_1,151.2532654,5.089934901,337.9409784,0.160077064,,
2296,1,CAP2,Aug-18,2296_1,51.26120758,-1.681489042,412.3950317,0.136129683,,
2296,1,CAP2,Aug-18,2296_1,51.26120758,-1.681489042,412.3950317,0.136129683,,
2296,2,CAP7,Aug-18,2296_2,1800.530518,42.76381119,28.54805231,0.201735049,,
2296,2,CAP7,Aug-18,2296_2,1101.854248,35.77108862,86.62497412,0.200361251,,
2296,2,CAP7,Aug-18,2296_2,501.3723755,23.12551452,184.9893734,0.188783804,,
2296,2,CAP7,Aug-18,2296_2,300.384552,13.85284963,239.5471695,0.150548752,,
2296,2,CAP7,Aug-18,2296_2,150.2733307,6.08486332,307.8795139,0.116473327,,
2296,2,CAP7,Aug-18,2296_2,54.56489563,1.730210049,362.580002,0.085899,,
2296,2,CAP7,Aug-18,2296_2,54.56489563,1.730210049,362.580002,0.085899,,
2296,3,CAP6,Aug-18,2296_3,1802.031982,38.08070846,66.52324122,0.201090329,,
2296,3,CAP6,Aug-18,2296_3,1098.645142,32.13411612,123.7363848,0.205395139,,
2296,3,CAP6,Aug-18,2296_3,498.2975769,21.94624701,202.1545528,0.196155958,,
2296,3,CAP6,Aug-18,2296_3,299.9910278,13.12298417,264.7501821,0.173067783,,
2296,3,CAP6,Aug-18,2296_3,150.2835999,4.824594941,338.4466963,0.145852232,,
2296,3,CAP6,Aug-18,2296_3,48.22671509,-1.827139953,419.2503954,0.122350034,,
2296,3,CAP6,Aug-18,2296_3,48.22671509,-1.827139953,419.2503954,0.122350034,,
2297,1,CAP8,Aug-18,2297_1,1799.579712,38.91235571,36.28670416,0.187357967,,
2297,1,CAP8,Aug-18,2297_1,1098.830688,35.40901087,82.14327825,0.195580753,,
2297,1,CAP8,Aug-18,2297_1,500.773468,24.19401116,180.4479378,0.195069696,,
2297,1,CAP8,Aug-18,2297_1,299.5648193,15.27346348,244.2543483,0.174156443,,
2297,1,CAP8,Aug-18,2297_1,152.1134796,5.858564576,323.70863,0.140919564,,
2297,1,CAP8,Aug-18,2297_1,51.64143753,-0.337801631,399.0627606,0.101171596,,
2297,1,CAP8,Aug-18,2297_1,51.64143753,-0.337801631,399.0627606,0.101171596,,
2297,2,CAP4,Aug-18,2297_2,1803.10144,28.94311637,86.58483049,0.161076874,,
2297,2,CAP4,Aug-18,2297_2,1100.656982,25.58502737,135.4191058,0.169340875,,
2297,2,CAP4,Aug-18,2297_2,503.4826355,19.59955209,193.2358958,0.166045592,,
2297,2,CAP4,Aug-18,2297_2,299.4094238,14.59028546,229.9453989,0.150306819,,
2297,2,CAP4,Aug-18,2297_2,148.7236176,7.384688612,299.3324433,0.130790227,,
2297,2,CAP4,Aug-18,2297_2,51.10580063,2.339850198,357.2628208,0.105081097,,
2297,2,CAP4,Aug-18,2297_2,51.10580063,2.339850198,357.2628208,0.105081097,,
2297,3,CAP4,Aug-18,2297_3,1798.448364,44.30330201,-20.08453068,0.183346198,,
2297,3,CAP4,Aug-18,2297_3,1102.057373,38.25854972,71.9462734,0.205038067,,
2297,3,CAP4,Aug-18,2297_3,502.411438,25.19780543,200.1420536,0.224922008,,
2297,3,CAP4,Aug-18,2297_3,300.6513977,15.66917367,265.7420394,0.209235117,,
2297,3,CAP4,Aug-18,2297_3,150.8571472,7.115334633,329.9837704,0.18612347,,
2297,3,CAP4,Aug-18,2297_3,49.13492584,0.025349919,394.9885784,0.151337391,,
2297,3,CAP4,Aug-18,2297_3,49.13492584,0.025349919,394.9885784,0.151337391,,
2298,1,CAP6,Sep-08,2298_1,1802.020508,25.82998609,69.09712494,0.134294076,,
2298,1,CAP3,Sep-14,2298_1,1798.522705,19.39553502,153.32725,0.137295824,x,
2298,1,CAP6,Sep-08,2298_1,1100.725952,24.53654547,100.0523128,0.141110317,,
2298,1,CAP3,Sep-14,2298_1,1099.117798,19.44314784,170.0096939,0.147358579,x,
2298,1,CAP6,Sep-08,2298_1,500.0441895,19.49288602,164.9978346,0.14356428,,
2298,1,CAP3,Sep-14,2298_1,498.8739014,15.01798269,224.1755772,0.149497749,x,
2298,1,CAP6,Sep-08,2298_1,301.7584534,12.7200959,243.2412666,0.142470639,,
2298,1,CAP3,Sep-14,2298_1,300.839386,9.945280811,280.1019694,0.147289224,x,
2298,1,CAP6,Sep-08,2298_1,151.5892944,4.904630409,335.5184032,0.143310222,,
2298,1,CAP3,Sep-14,2298_1,149.8342438,4.436632275,337.1424045,0.129547558,x,
2298,1,CAP6,Sep-08,2298_1,50.15877151,-1.399213962,411.0505971,0.131437148,,
2298,1,CAP6,Sep-08,2298_1,50.15877151,-1.399213962,411.0505971,0.131437148,,
2298,1,CAP3,Sep-14,2298_1,48.90751266,-2.167177055,429.065266,0.104074623,x,
2298,1,CAP3,Sep-14,2298_1,48.90751266,-2.167177055,429.065266,0.104074623,x,
2298,2,CAP3,Sep-14,2298_2,1798.018433,28.48470449,92.14776322,0.161314851,,
2298,2,CAP3,Sep-14,2298_2,1100.847168,27.30698757,114.0462223,0.166234541,,
2298,2,CAP3,Sep-14,2298_2,498.7636719,19.49658325,185.4419209,0.158352086,,
2298,2,CAP3,Sep-14,2298_2,300.0665894,13.2505698,238.6436696,0.142988741,,
2298,2,CAP3,Sep-14,2298_2,148.2387543,5.628416456,316.5318314,0.120201544,,
2298,2,CAP3,Sep-14,2298_2,50.92682266,-0.86696486,411.1792564,0.085750792,,
2298,2,CAP3,Sep-14,2298_2,50.92682266,-0.86696486,411.1792564,0.085750792,,
2298,3,CAP2,Sep-14,2298_3,1800.374512,23.13882699,90.76329755,0.129879276,,
2298,3,CAP2,Sep-14,2298_3,1102.533325,23.80108788,106.6154496,0.140641839,,
2298,3,CAP2,Sep-14,2298_3,500.6806335,18.73722159,179.1844853,0.148205822,,
2298,3,CAP2,Sep-14,2298_3,300.9369812,13.16317164,237.8846694,0.142864765,,
2298,3,CAP2,Sep-14,2298_3,148.5434418,5.786398314,315.7493553,0.125954231,,
2298,3,CAP2,Sep-14,2298_3,52.05846786,-2.107184859,427.9556697,0.096396448,,
2298,3,CAP2,Sep-14,2298_3,52.05846786,-2.107184859,427.9556697,0.096396448,,
2299,1,CAP3,Aug-25,2299_1,1798.789917,17.698947,95.90312975,0.098960804,,
2299,1,CAP3,Aug-25,2299_1,1098.557617,16.70927835,118.0702958,0.10042539,,
2299,1,CAP3,Aug-25,2299_1,499.8867493,12.78762321,179.1072717,0.098330607,,
2299,1,CAP3,Aug-25,2299_1,300.8543396,8.780058751,246.458893,0.097880475,,
2299,1,CAP3,Aug-25,2299_1,148.8153534,4.678317786,305.362143,0.086012515,,
2299,1,CAP3,Aug-25,2299_1,51.16281128,1.855259505,357.0933683,0.078921533,,
2299,1,CAP3,Aug-25,2299_1,51.16281128,1.855259505,357.0933683,0.078921533,,
2299,2,CAP6,Aug-25,2299_2,1800.604858,21.95864189,77.01293394,0.116311828,,
2299,2,CAP6,Aug-25,2299_2,1102.376953,20.38641196,116.7147368,0.123460835,,
2299,2,CAP6,Aug-25,2299_2,500.3977661,17.19695784,161.2522937,0.123404272,,
2299,2,CAP6,Aug-25,2299_2,301.7106628,11.61164244,223.4306987,0.113236139,,
2299,2,CAP6,Aug-25,2299_2,151.5075684,4.759174918,315.2789244,0.100178953,,
2299,2,CAP6,Aug-25,2299_2,49.46173477,-0.927094827,413.1253002,0.078367131,,
2299,2,CAP6,Aug-25,2299_2,49.46173477,-0.927094827,413.1253002,0.078367131,,
2299,3,CAP3,Aug-25,2299_3,1801.304688,18.43850514,103.9345499,0.106069058,,
2299,3,CAP3,Aug-25,2299_3,1102.147339,15.7614736,156.0011155,0.110322868,,
2299,3,CAP3,Aug-25,2299_3,499.7702637,10.59548705,227.6780766,0.105455438,,
2299,3,CAP3,Aug-25,2299_3,300.4187012,7.542922504,265.1570111,0.095904403,,
2299,3,CAP3,Aug-25,2299_3,148.7302551,2.730514812,343.6431644,0.087365379,,
2299,3,CAP3,Aug-25,2299_3,51.06763458,0.787722137,377.2839208,0.070224572,,
2299,3,CAP3,Aug-25,2299_3,51.06763458,0.787722137,377.2839208,0.070224572,,
2300,1,CAP8,Sep-12,2300_1,1801.232666,34.0014437,51.86756046,0.169473804,,
2300,1,CAP8,Sep-12,2300_1,1101.188599,30.31797233,96.44256658,0.173424619,,
2300,1,CAP8,Sep-12,2300_1,498.9204712,21.55865435,170.5890277,0.162839536,,
2300,1,CAP8,Sep-12,2300_1,301.868988,14.98702334,203.9535075,0.13091138,,
2300,1,CAP8,Sep-12,2300_1,148.3016663,6.07829564,304.1781785,0.110151485,,
2300,1,CAP8,Sep-12,2300_1,51.89750671,-0.049411642,397.2744508,0.085128138,,
2300,1,CAP8,Sep-12,2300_1,51.89750671,-0.049411642,397.2744508,0.085128138,,
2300,2,CAP2,Sep-12,2300_2,1798.839355,32.89914227,79.97546985,0.180109145,,
2300,2,CAP2,Sep-12,2300_2,1097.527344,28.77802587,135.8011199,0.191982856,,
2300,2,CAP2,Sep-12,2300_2,498.957489,20.42853157,210.3637802,0.190822596,,
2300,2,CAP2,Sep-12,2300_2,298.536438,13.49635714,257.4785699,0.167861731,,
2300,2,CAP2,Sep-12,2300_2,149.5805206,6.458463312,319.3273533,0.145144736,,
2300,2,CAP2,Sep-12,2300_2,49.31612015,0.151728137,392.0487882,0.114199893,,
2300,2,CAP2,Sep-12,2300_2,49.31612015,0.151728137,392.0487882,0.114199893,,
2300,3,CAP6,Sep-12,2300_3,1800.821777,30.70138006,-0.120843267,0.131066241,,
2300,3,CAP6,Sep-12,2300_3,1101.664429,28.81259705,67.28379069,0.148656592,,
2300,3,CAP6,Sep-12,2300_3,500.3354797,21.30771341,135.7398855,0.138273129,,
2300,3,CAP6,Sep-12,2300_3,302.128418,14.33167505,195.8414784,0.120265819,,
2300,3,CAP6,Sep-12,2300_3,151.796402,7.667655417,267.3344135,0.09911055,,
2300,3,CAP6,Sep-12,2300_3,50.29790115,0.329022901,387.8584975,0.075145013,,
2300,3,CAP6,Sep-12,2300_3,50.29790115,0.329022901,387.8584975,0.075145013,,
2301,1,CAP2,Aug-16,2301_1,1799.831787,35.52752369,79.74626971,0.195988335,,
2301,1,CAP2,Aug-16,2301_1,1099.232178,32.64903133,125.0180894,0.211056219,,
2301,1,CAP2,Aug-16,2301_1,501.111084,22.56567233,208.3996808,0.211120786,,
2301,1,CAP2,Aug-16,2301_1,300.6322937,14.33545195,256.5673167,0.179084823,,
2301,1,CAP2,Aug-16,2301_1,151.8040771,5.494149208,326.9771527,0.139964052,,
2301,1,CAP2,Aug-16,2301_1,51.63119125,-0.83266794,405.9033939,0.106628404,,
2301,1,CAP2,Aug-16,2301_1,51.63119125,-0.83266794,405.9033939,0.106628404,,
2301,3,CAP5,Aug-16,2301_3,1798.23584,32.84570148,37.83376695,0.157260844,,
2301,3,CAP5,Aug-16,2301_3,1101.559692,31.3539368,61.36259306,0.16044668,,
2301,3,CAP5,Aug-16,2301_3,498.8618164,22.72980289,152.3520121,0.16017915,,
2301,3,CAP5,Aug-16,2301_3,300.0169983,15.74755103,213.4645134,0.148085118,,
2301,3,CAP5,Aug-16,2301_3,149.7053223,6.675065414,307.1855475,0.131292943,,
2301,3,CAP5,Aug-16,2301_3,48.9244957,1.04543606,376.8565725,0.111438229,,
2301,3,CAP5,Aug-16,2301_3,48.9244957,1.04543606,376.8565725,0.111438229,,
2302,1,CAP2,Aug-22,2302_1,1798.087646,11.99357184,94.70388116,0.066599895,,
2302,1,CAP2,Aug-22,2302_1,1100.832397,11.39805127,124.9542653,0.070262907,,
2302,1,CAP2,Aug-22,2302_1,502.018219,9.096583747,186.6064877,0.07270503,,
2302,1,CAP2,Aug-22,2302_1,299.9973145,6.199094136,227.0455261,0.061382212,,
2302,1,CAP2,Aug-22,2302_1,149.8846436,3.286719351,280.6679768,0.047892063,,
2302,1,CAP2,Aug-22,2302_1,49.1500206,-0.778982707,422.6146386,0.040752923,,
2302,1,CAP2,Aug-22,2302_1,49.1500206,-0.778982707,422.6146386,0.040752923,,
2302,2,CAP4,Aug-22,2302_2,1798.038818,15.54215536,16.74097903,0.06749329,,
2302,2,CAP4,Aug-22,2302_2,1099.561646,14.55055246,51.13901194,0.069458053,,
